"그룹회사코드","마이데이터고객식별자","서비스시작일시","서비스탈퇴일시","서비스가입채널구분","서비스탈퇴채널구분","시스템최종처리일시","시스템최종사용자번호","고객식별자","당행고객여부"
KB0,"2000000307","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000307","1"
KB0,"2000000308","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000308","1"
KB0,"2000000309","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000309","1"
KB0,"2000000310","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000310","1"
KB0,"2000000311","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000311","1"
KB0,"2000000312","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000312","1"
KB0,"2000000313","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000313","1"
KB0,"2000000314","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000314","1"
KB0,"2000000315","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000315","1"
KB0,"2000000316","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000316","1"
KB0,"2000000317","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000317","1"
KB0,"2000000318","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000318","1"
KB0,"2000000319","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000319","1"
KB0,"2000000320","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000320","1"
KB0,"2000000321","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000321","1"
KB0,"2000000322","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000322","1"
KB0,"2000000323","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000323","1"
KB0,"2000000324","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000324","1"
KB0,"2000000325","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000325","1"
KB0,"2000000326","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000326","1"
KB0,"2000000327","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000327","1"
KB0,"2000000328","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000328","1"
KB0,"2000000329","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000329","1"
KB0,"2000000330","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000330","1"
KB0,"2000000331","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000331","1"
KB0,"2000000332","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000332","1"
KB0,"2000000333","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000333","1"
KB0,"2000000334","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000334","1"
KB0,"2000000335","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000335","1"
KB0,"2000000336","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000336","1"
KB0,"2000000337","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000337","1"
KB0,"2000000338","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000338","1"
KB0,"2000000339","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000339","1"
KB0,"2000000340","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000340","1"
KB0,"2000000341","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000341","1"
KB0,"2000000342","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000342","1"
KB0,"2000000343","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000343","1"
KB0,"2000000344","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000344","1"
KB0,"2000000345","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000345","1"
KB0,"2000000346","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000346","1"
KB0,"2000000347","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000347","1"
KB0,"2000000348","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000348","1"
KB0,"2000000349","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000349","1"
KB0,"2000000350","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000350","1"
KB0,"2000000351","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000351","1"
KB0,"2000000352","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000352","1"
KB0,"2000000353","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000353","1"
KB0,"2000000354","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000354","1"
KB0,"2000000355","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000355","1"
KB0,"2000000356","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000356","1"
KB0,"2000000357","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000357","1"
KB0,"2000000358","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000358","1"
KB0,"2000000359","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000359","1"
KB0,"2000000360","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000360","1"
KB0,"2000000361","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000361","1"
KB0,"2000000362","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000362","1"
KB0,"2000000363","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000363","1"
KB0,"2000000364","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000364","1"
KB0,"2000000365","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000365","1"
KB0,"2000000366","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000366","1"
KB0,"2000000367","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000367","1"
KB0,"2000000368","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000368","1"
KB0,"2000000369","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000369","1"
KB0,"2000000370","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000370","1"
KB0,"2000000371","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000371","1"
KB0,"2000000372","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000372","1"
KB0,"2000000373","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000373","1"
KB0,"2000000374","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000374","1"
KB0,"2000000375","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000375","1"
KB0,"2000000376","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000376","1"
KB0,"2000000377","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000377","1"
KB0,"2000000378","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000378","1"
KB0,"2000000379","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000379","1"
KB0,"2000000380","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000380","1"
KB0,"2000000381","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000381","1"
KB0,"2000000382","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000382","1"
KB0,"2000000383","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000383","1"
KB0,"2000000384","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000384","1"
KB0,"2000000385","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000385","1"
KB0,"2000000386","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000386","1"
KB0,"2000000387","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000387","1"
KB0,"2000000388","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000388","1"
KB0,"2000000389","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000389","1"
KB0,"2000000390","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000390","1"
KB0,"2000000391","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000391","1"
KB0,"2000000392","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000392","1"
KB0,"2000000393","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000393","1"
KB0,"2000000394","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000394","1"
KB0,"2000000395","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000395","1"
KB0,"2000000396","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000396","1"
KB0,"2000000397","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000397","1"
KB0,"2000000398","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000398","1"
KB0,"2000000399","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000399","1"
KB0,"2000000400","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000400","1"
KB0,"2000000401","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000401","1"
KB0,"2000000402","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000402","1"
KB0,"2000000403","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000403","1"
KB0,"2000000404","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000404","1"
KB0,"2000000405","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000405","1"
KB0,"2000000406","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000406","1"
KB0,"2000000407","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000407","1"
KB0,"2000000408","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000408","1"
KB0,"2000000409","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000409","1"
KB0,"2000000410","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000410","1"
KB0,"2000000411","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000411","1"
KB0,"2000000412","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000412","1"
KB0,"2000000413","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000413","1"
KB0,"2000000414","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000414","1"
KB0,"2000000415","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000415","1"
KB0,"2000000416","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000416","1"
KB0,"2000000417","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000417","1"
KB0,"2000000418","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000418","1"
KB0,"2000000419","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000419","1"
KB0,"2000000420","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000420","1"
KB0,"2000000421","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000421","1"
KB0,"2000000422","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000422","1"
KB0,"2000000423","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000423","1"
KB0,"2000000424","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000424","1"
KB0,"2000000425","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000425","1"
KB0,"2000000426","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000426","1"
KB0,"2000000427","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000427","1"
KB0,"2000000428","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000428","1"
KB0,"2000000429","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000429","1"
KB0,"2000000430","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000430","1"
KB0,"2000000431","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000431","1"
KB0,"2000000432","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000432","1"
KB0,"2000000433","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000433","1"
KB0,"2000000434","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000434","1"
KB0,"2000000435","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000435","1"
KB0,"2000000436","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000436","1"
KB0,"2000000437","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000437","1"
KB0,"2000000438","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000438","1"
KB0,"2000000439","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000439","1"
KB0,"2000000440","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000440","1"
KB0,"2000000441","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000441","1"
KB0,"2000000442","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000442","1"
KB0,"2000000443","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000443","1"
KB0,"2000000444","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000444","1"
KB0,"2000000445","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000445","1"
KB0,"2000000446","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000446","1"
KB0,"2000000447","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000447","1"
KB0,"2000000448","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000448","1"
KB0,"2000000449","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000449","1"
KB0,"2000000450","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000450","1"
KB0,"2000000451","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000451","1"
KB0,"2000000452","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000452","1"
KB0,"2000000453","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000453","1"
KB0,"2000000454","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000454","1"
KB0,"2000000455","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000455","1"
KB0,"2000000456","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000456","1"
KB0,"2000000457","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000457","1"
KB0,"2000000458","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000458","1"
KB0,"2000000459","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000459","1"
KB0,"2000000460","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000460","1"
KB0,"2000000461","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000461","1"
KB0,"2000000462","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000462","1"
KB0,"2000000463","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000463","1"
KB0,"2000000464","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000464","1"
KB0,"2000000465","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000465","1"
KB0,"2000000466","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000466","1"
KB0,"2000000467","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000467","1"
KB0,"2000000468","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000468","1"
KB0,"2000000469","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000469","1"
KB0,"2000000470","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000470","1"
KB0,"2000000471","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000471","1"
KB0,"2000000472","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000472","1"
KB0,"2000000473","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000473","1"
KB0,"2000000474","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000474","1"
KB0,"2000000475","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000475","1"
KB0,"2000000476","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000476","1"
KB0,"2000000477","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000477","1"
KB0,"2000000478","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000478","1"
KB0,"2000000479","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000479","1"
KB0,"2000000480","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000480","1"
KB0,"2000000481","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000481","1"
KB0,"2000000482","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000482","1"
KB0,"2000000483","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000483","1"
KB0,"2000000484","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000484","1"
KB0,"2000000485","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000485","1"
KB0,"2000000486","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000486","1"
KB0,"2000000487","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000487","1"
KB0,"2000000488","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000488","1"
KB0,"2000000489","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000489","1"
KB0,"2000000490","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000490","1"
KB0,"2000000491","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000491","1"
KB0,"2000000492","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000492","1"
KB0,"2000000493","20210506130522","","01","","2021-07-22 15:52:22",S016217,"2000000493","1"
