"그룹회사코드","마이데이터고객식별자","기준년월","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000035","202107","10","1020","102010","999999",48350000.000,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1030","103010","999999",19973165.461,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1030","103030","999999",7871341.099,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1030","103040","999999",61029930.122,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1030","103050","999999",21062058.240,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1040","104020","999999",16922500.000,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1040","104030","999999",7252500.000,"2021-08-01 10:00",S016217
KB0,"2000000035","202107","10","1050","105020","999999",36920066.885,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1010","101010","999999",1860900.000,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1020","102010","999999",8684200.000,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1020","102020","999999",3721800.000,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1030","103010","999999",3060147.203,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1030","103030","999999",4248720.301,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1030","103040","999999",13426587.216,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1030","103050","999999",6053962.152,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1040","104020","999999",4342100.000,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1040","104030","999999",1860900.000,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1050","105010","999999",3785507.629,"2021-08-01 10:00",S016217
KB0,"2000000036","202107","10","1050","105020","999999",5666961.420,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1010","101010","999999",1045500.000,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1020","102010","999999",5576000.000,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1020","102020","999999",1394000.000,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1030","103010","999999",1773727.419,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1030","103040","999999",8171736.184,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1030","103050","999999",3395290.861,"2021-08-01 10:00",S016217
KB0,"2000000037","202107","10","1040","104020","999999",1707650.000,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1010","101010","999999",6332000.000,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1020","102010","999999",18996000.000,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1020","102020","999999",12664000.000,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1030","103030","999999",2738213.993,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1030","103040","999999",7947739.826,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1040","104020","999999",3166000.000,"2021-08-01 10:00",S016217
KB0,"2000000038","202107","10","1050","105010","999999",3233061.659,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1010","101010","999999",3578400.000,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1020","102010","999999",14313600.000,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1020","102020","999999",9542400.000,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1030","103010","999999",3972570.362,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1030","103030","999999",7987095.831,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1030","103040","999999",30292133.055,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1030","103050","999999",10429898.068,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1040","104020","999999",8349600.000,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1040","104030","999999",3578400.000,"2021-08-01 10:00",S016217
KB0,"2000000039","202107","10","1050","105020","999999",8509517.080,"2021-08-01 10:00",S016217
KB0,"2000000040","202107","10","1020","102020","999999",40226400.000,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1010","101010","999999",808600.000,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1020","102010","999999",14554800.000,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1020","102020","999999",1617200.000,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1030","103010","999999",5337140.673,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1030","103040","999999",15907440.965,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1030","103050","999999",13437185.397,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1040","104020","999999",3962140.000,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1050","105010","999999",2484604.531,"2021-08-01 10:00",S016217
KB0,"2000000041","202107","10","1050","105020","999999",9889012.657,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1010","101010","999999",9479000.000,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1020","102010","999999",28437000.000,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1020","102020","999999",18958000.000,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1030","103030","999999",3975967.941,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1030","103040","999999",12654946.896,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1040","104020","999999",4739500.000,"2021-08-01 10:00",S016217
KB0,"2000000042","202107","10","1050","105010","999999",4844731.131,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1010","101010","999999",414399.999,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1020","102010","999999",6630400.000,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1020","102020","999999",1657600.000,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1030","103010","999999",2884297.192,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1030","103040","999999",10283544.968,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1030","103050","999999",4420726.727,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1040","104020","999999",2900800.000,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1040","104030","999999",1243200.000,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1050","105010","999999",1677589.254,"2021-08-01 10:00",S016217
KB0,"2000000043","202107","10","1050","105020","999999",4636432.655,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1010","101010","999999",6022000.000,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1020","102010","999999",12044000.000,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1020","102020","999999",12044000.000,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1030","103010","999999",9993258.576,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1030","103030","999999",10107147.068,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1030","103040","999999",24657058.387,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1030","103050","999999",7477305.927,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1040","104020","999999",6744640.000,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1050","105010","999999",13461730.196,"2021-08-01 10:00",S016217
KB0,"2000000044","202107","10","1050","105020","999999",4914735.755,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1010","101010","999999",1753200.000,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1020","102010","999999",9350400.000,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1020","102020","999999",2337600.000,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1030","103010","999999",2998895.909,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1030","103040","999999",13571396.441,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1030","103050","999999",5580620.334,"2021-08-01 10:00",S016217
KB0,"2000000045","202107","10","1040","104020","999999",2863560.000,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1010","101010","999999",885999.999,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1020","102010","999999",1417600.000,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1020","102020","999999",2126400.000,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1030","103010","999999",1184799.083,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1030","103040","999999",3937556.498,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1030","103050","999999",1168072.925,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1040","104020","999999",992320.000,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1050","105010","999999",2357089.859,"2021-08-01 10:00",S016217
KB0,"2000000046","202107","10","1050","105020","999999",361906.480,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1010","101010","999999",3731500.000,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1020","102010","999999",4477800.000,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1020","102020","999999",10448200.000,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1030","103010","999999",3955032.484,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1030","103040","999999",18805676.743,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1030","103050","999999",5722416.455,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1040","104010","999999",1641860.000,"2021-08-01 10:00",S016217
KB0,"2000000047","202107","10","1040","104020","999999",4179280.000,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1010","101010","999999",588500.000,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1020","102010","999999",10593000.000,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1030","103010","999999",4780523.244,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1030","103030","999999",1962750.928,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1030","103040","999999",12632563.662,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1030","103050","999999",6933793.888,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1040","104020","999999",4119500.000,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1040","104030","999999",1765500.000,"2021-08-01 10:00",S016217
KB0,"2000000048","202107","10","1050","105020","999999",7812559.350,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1010","101010","999999",910800.000,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1020","102010","999999",3036000.000,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1020","102020","999999",3036000.000,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1030","103040","999999",6620131.355,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1030","103050","999999",5108378.953,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1040","104010","999999",485760.000,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1040","104020","999999",2428800.000,"2021-08-01 10:00",S016217
KB0,"2000000049","202107","10","1050","105020","999999",1550149.395,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1010","101010","999999",1015500.000,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1020","102010","999999",4062000.000,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1020","102020","999999",6093000.000,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1030","103030","999999",887029.738,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1030","103040","999999",1622248.292,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1030","103050","999999",877159.045,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1040","104020","999999",710850.000,"2021-08-01 10:00",S016217
KB0,"2000000050","202107","10","1050","105010","999999",1033914.593,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1010","101010","999999",740600.000,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1020","102010","999999",13330800.000,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1020","102020","999999",1481200.000,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1030","103010","999999",4965226.408,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1030","103040","999999",14429470.757,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1030","103050","999999",12598410.652,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1040","104020","999999",3628940.000,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1050","105010","999999",2275663.836,"2021-08-01 10:00",S016217
KB0,"2000000051","202107","10","1050","105020","999999",9075411.049,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1010","101010","999999",4806999.999,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1020","102010","999999",19227999.999,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1020","102020","999999",28842000.000,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1030","103030","999999",3974907.969,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1030","103040","999999",7936936.900,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1030","103050","999999",3901407.571,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1040","104020","999999",3364900.000,"2021-08-01 10:00",S016217
KB0,"2000000052","202107","10","1050","105010","999999",4958002.345,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1010","101010","999999",27128000.000,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1020","102010","999999",43404800.000,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1020","102020","999999",65107200.000,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1030","103010","999999",45512103.799,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1030","103030","999999",38016959.277,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1030","103040","999999",140963303.259,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1030","103050","999999",8789559.458,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1040","104020","999999",43404800.000,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1050","105010","999999",66751770.007,"2021-08-01 10:00",S016217
KB0,"2000000053","202107","10","1050","105020","999999",16621555.842,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1010","101010","999999",24307500.000,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1020","102010","999999",38892000.000,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1020","102020","999999",58338000.000,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1030","103010","999999",31741677.998,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1030","103040","999999",107758452.693,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1030","103050","999999",32682839.162,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1040","104020","999999",27224400.000,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1050","105010","999999",64731602.006,"2021-08-01 10:00",S016217
KB0,"2000000054","202107","10","1050","105020","999999",9919110.812,"2021-08-01 10:00",S016217
KB0,"2000000055","202107","10","1010","101010","999999",1460700.000,"2021-08-01 10:00",S016217
KB0,"2000000055","202107","10","1020","102010","999999",5842800.000,"2021-08-01 10:00",S016217
KB0,"2000000055","202107","10","1020","102020","999999",3895200.000,"2021-08-01 10:00",S016217
KB0,"2000000055","202107","10","1030","103040","999999",11098632.444,"2021-08-01 10:00",S016217
KB0,"2000000055","202107","10","1030","103050","999999",5675719.910,"2021-08-01 10:00",S016217
