"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000000265","06","05","00040","08","24","465336463.980","43599500.000","174398000.000","179323743.980","68015220.000",""
"2000000266","07","05","00025","10","10","657524968.484","34851999.990","278816000.000","183037735.046","83644800.000","77174433.448"
"2000000267","04","02","00059","07","41","70253967.059","4580000.000","18320000.000","27161643.224","5129600.000","15062723.835"
"2000000268","01","01","00029","08","41","17497073.963","921300.000","6142000.000","5804080.876","2948160.000","1681533.087"
"2000000269","03","02","00029","03","10","54718793.868","588700.000","11774000.000","26808452.608","5887000.000","9660641.260"
"2000000270","06","04","00030","07","21","489598999.824","34499000.000","137996000.000","136588547.944","66238080.000","114277371.880"
"2000000271","02","02","00040","01","24","45856505.972","2219700.000","14798000.000","15773636.389","7399000.000","5666169.583"
"2000000272","05","04","00039","09","61","213693746.902","10414800.000","69432000.000","72225217.895","34716000.000","26905729.007"
"2000000273","03","02","00055","07","50","65307559.199","4032500.001","32260000.000","10460977.743","9678000.000","8876081.455"
"2000000274","03","02","00039","13","10","69118524.585","8837000.000","44185000.000","6834557.729","4418500.000","4843466.856"
"2000000275","01","01","00035","09","50","13653274.823","747000.000","4980000.000","4513858.486","1220100.000","2192316.337"
"2000000276","02","02","00049","04","10","38861627.701","567200.001","11344000.000","11867365.888","5672000.000","9411061.812"
"2000000277","05","03","00039","09","10","139842264.551","9624500.001","96245000.010","16600827.580","6737150.000","10634786.960"
"2000000278","02","02","00025","12","27","49149751.268","523800.000","10476000.000","27488409.344","2566620.000","8094921.924"
"2000000279","02","02","00029","09","10","35962239.515","1698300.000","11322000.000","20168049.515","2773890.000",""
"2000000280","01","01","00020","08","61","12129328.131","512700.000","3418000.000","3684579.446","1709000.000","2805048.685"
"2000000281","01","02","00035","07","21","23759137.123","1303200.000","8688000.000","7516807.850","3388320.000","2862809.273"
"2000000282","03","02","00039","01","34","61335780.717","2077500.000","13850000.000","33180090.778","6925000.000","5303189.939"
"2000000283","04","02","00029","07","50","78168194.598","4105500.000","32844000.000","22346731.726","9853200.000","9018762.872"
"2000000284","05","03","00029","07","54","255853504.194","4022800.000","80456000.000","85437069.212","19711720.000","66225914.982"
"2000000285","01","02","00030","07","63","16007791.539","1011900.000","6746000.000","6597121.539","1652770.000",""
"2000000286","02","02","00020","07","41","36796725.144","557400.000","10033200.000","12625289.091","5574000.000","8006836.053"
"2000000287","04","02","00029","05","50","71198305.752","8888000.000","44440000.000","8569398.954","4444000.000","4856906.798"
"2000000288","02","02","00025","07","01","44488355.887","623300.000","12466000.000","14845507.601","6233000.000","10320548.286"
"2000000289","02","02","00059","07","10","30386049.847","1927200.000","12848000.000","12463089.847","3147760.000",""
"2000000290","03","02","00039","07","01","53476414.842","656800.000","13136000.000","25537785.599","3218320.000","10927509.243"
"2000000291","01","01","00035","04","21","18614153.968","274599.999","5492000.000","5529587.948","2746000.000","4571966.021"
"2000000292","02","02","00045","07","01","32224256.061","3142000.000","12568000.000","11612736.061","4901520.000",""
"2000000293","01","00","00030","09","54","11976406.416","175299.999","3506000.000","3608847.262","1753000.000","2933259.155"
"2000000294","03","02","00029","08","10","66639852.434","983000.001","19660000.000","19970944.294","9830000.000","16195908.139"
"2000000295","01","00","00049","13","10","21449613.303","899700.000","5998000.000","6598066.855","2999000.000","4954846.448"
"2000000296","05","03","00059","08","21","155528148.327","20559000.000","82236000.000","18589425.627","","34143722.700"
"2000000297","03","02","00039","01","10","65999768.534","944700.000","18894000.000","21056055.283","9447000.000","15658013.251"
"2000000298","02","02","00030","13","50","31732427.481","484100.000","8713800.000","10732705.284","4841000.000","6960822.197"
"2000000299","01","02","00055","05","31","20553145.757","323600.000","6472000.000","6819048.144","1585640.000","5352857.613"
"2000000300","01","01","00055","02","50","19159473.683","226600.000","4532000.000","9551922.775","1110340.000","3738610.908"
"2000000301","08","05","00029","07","57","727631234.995","92211000.000","461055000.000","77920658.469","46105500.000","50339076.526"
"2000000302","03","02","00039","03","50","69368099.876","9244000.000","36976000.000","7857127.549","","15290972.327"
"2000000303","02","02","00040","08","10","31282697.109","1309800.000","8732000.000","9648548.481","4366000.000","7226348.628"
"2000000304","05","03","00040","07","50","235340909.398","2761900.000","55238000.000","118592824.672","13533310.000","45214874.726"
"2000000305","02","02","00055","03","46","34211128.207","1034400.000","6896000.000","21321220.557","2689440.000","2270067.650"
"2000000306","01","02","00050","07","10","23043145.461","347300.000","6251400.000","8012398.872","3473000.000","4959046.589"
"2000000307","03","02","00040","08","01","51878209.932","3340000.000","13360000.000","20340558.181","3740800.000","11096851.751"
"2000000308","02","02","00039","07","10","48772316.467","765800.000","15316000.000","16300661.345","3752420.000","12637435.122"
"2000000309","05","04","00055","07","54","239434624.538","23047500.000","92190000.000","88243024.538","35954100.000",""
"2000000310","03","02","00059","09","01","69696753.859","4305000.000","34440000.000","10952976.747","10332000.000","9666777.112"
"2000000311","07","05","00050","11","46","692030551.128","48192000.000","481920000.000","74933473.714","33734400.000","53250677.414"
"2000000312","05","03","00049","09","21","173792722.632","2532999.999","50660000.000","53014798.732","25330000.000","42254923.901"
"2000000313","05","04","00039","07","01","238692921.734","16819000.000","67276000.000","72142838.218","26910400.000","55544683.516"
"2000000314","05","03","00059","02","36","146469700.069","7755300.000","51702000.000","51402287.379","12666990.000","22943122.690"
"2000000315","02","01","00059","02","24","30753232.650","1485300.000","9902000.000","10577777.995","4951000.000","3837154.655"
"2000000316","02","02","00045","01","57","47251095.776","2919999.999","23360000.000","7522981.315","7008000.000","6440114.462"
"2000000317","01","01","00060","07","34","24226700.312","3238000.000","12952000.000","2639452.706","","5397247.606"
"2000000318","05","03","00059","11","31","229503083.992","2721100.000","54422000.000","114060372.786","13333390.000","44966221.206"
"2000000319","01","02","00055","05","01","22229446.600","1543500.000","15435000.000","2454734.955","1080450.000","1715761.645"
"2000000320","02","02","00025","07","01","36096740.447","580500.000","11610000.000","11581104.088","2844450.000","9480686.359"
"2000000321","05","03","00025","08","01","106228793.260","7503500.000","30014000.000","31787218.087","12005600.000","24918475.173"
"2000000322","05","03","00045","01","46","129893982.518","9147000.000","36588000.000","39111545.896","14635200.000","30412236.622"
"2000000323","00","01","00060","07","61","7602853.479","556500.000","2226000.000","2328320.320","623280.000","1868753.159"
"2000000324","01","01","00030","07","34","27916852.475","1930500.000","19305000.000","3215911.481","1351350.000","2114090.994"
"2000000325","03","02","00059","06","01","51245666.538","3747500.000","14990000.000","15895703.087","4197200.000","12415263.451"
"2000000326","05","03","00039","05","46","256461411.972","9547200.000","63648000.000","135027443.174","30551040.000","17687728.798"
"2000000327","02","02","00035","04","31","49343965.746","3482500.000","13930000.000","14808453.561","5572000.000","11551012.185"
"2000000328","02","02","00039","08","31","42019792.923","3057500.000","12230000.000","13085815.627","3424400.000","10222077.296"
"2000000329","03","02","00035","11","61","64454151.434","3960999.999","31688000.000","10545185.148","9506400.000","8753566.287"
"2000000330","03","02","00025","09","10","53370387.048","6810000.000","34050000.000","5339196.899","3405000.000","3766190.149"
"2000000331","00","00","00059","04","41","2041624.855","200000.000","800000.000","729624.855","312000.000",""
"2000000332","02","02","00049","07","10","48678292.214","6122000.000","30610000.000","5502991.464","3061000.000","3382300.750"
"2000000333","01","02","00029","07","01","20574775.945","1090800.000","7272000.000","7222620.041","1781640.000","3207715.904"
"2000000334","02","02","00045","09","31","46793561.416","6205000.000","24820000.000","5514326.093","","10254235.323"
"2000000335","06","06","00049","07","21","445910848.010","23437800.000","156252000.000","148099537.695","75000960.000","43120550.315"
"2000000336","01","01","00035","07","27","25061546.667","1358400.000","9056000.000","8113335.198","3531840.000","3001971.469"
"2000000337","05","03","00030","09","27","175769868.086","6859500.000","45730000.000","88635153.994","21950400.000","12594814.092"
"2000000338","02","02","00055","05","61","45171149.981","641800.000","12836000.000","14616536.129","6418000.000","10658813.852"
"2000000339","02","02","00049","10","10","47923129.018","4658000.000","18632000.000","17366649.018","7266480.000",""
"2000000340","01","01","00039","09","01","21381972.223","341500.000","6830000.000","6853987.471","1673350.000","5683134.752"
"2000000341","02","02","00055","09","10","38810481.127","2697999.999","26979999.999","4268598.017","1888600.000","2975283.112"
"2000000342","01","02","00050","06","46","28261325.768","1794600.000","11964000.000","11571545.768","2931180.000",""
"2000000343","00","00","00049","07","01","129622.252","1899.999","38000.000","39314.141","19000.000","31408.112"
"2000000344","02","02","00049","07","01","38909976.794","2709000.000","10836000.000","11994452.584","4334400.000","9036124.210"
"2000000345","02","02","00025","03","46","34910758.503","509600.001","10192000.000","10736079.799","5096000.000","8377078.703"
"2000000346","02","02","00045","09","10","41944808.985","2256000.000","15040000.000","14162354.760","3684800.000","6801654.225"
"2000000347","02","02","00025","10","44","39847715.155","570900.000","11418000.000","12677958.170","5709000.000","9471856.985"
"2000000348","00","01","00040","08","46","4901496.520","312300.000","2082000.000","1997106.520","510090.000",""
"2000000349","02","02","00025","02","50","35942225.145","533600.000","9604800.000","12733767.509","5336000.000","7734057.636"
"2000000350","05","03","00039","07","01","158630579.317","14922500.000","59690000.000","60738979.317","23279100.000",""
"2000000351","02","02","00030","04","54","40226761.836","590300.001","11806000.000","12112945.863","5903000.000","9814515.972"
"2000000352","00","00","00030","07","31","8797521.120","1165000.000","4660000.000","1043507.428","","1929013.692"
"2000000353","03","03","00039","07","10","56110189.635","2678100.000","17854000.000","19773784.013","8927000.000","6877305.622"
"2000000354","03","02","00059","05","10","58876942.666","2045700.000","13638000.000","33407308.623","5318820.000","4467114.043"
"2000000355","02","02","00035","09","21","34748389.503","1909500.000","12730000.000","10999358.945","4964700.000","4144830.558"
"2000000356","02","02","00029","10","10","35863538.738","1940700.000","12938000.000","12170273.197","3169810.000","5644755.541"
"2000000357","02","02","00035","09","31","37120247.665","2577000.000","25770000.000","4147268.752","1803900.000","2822078.913"
"2000000358","02","02","00059","02","10","34731686.122","510399.999","10208000.000","10488900.683","5104000.000","8420385.440"
"2000000359","01","02","00050","01","61","27163483.826","2643500.000","10574000.000","9822123.826","4123860.000",""
"2000000360","03","02","00029","12","57","54170751.706","4151499.999","16606000.000","14897576.092","4649680.000","13865995.615"
"2000000361","02","01","00049","07","10","37298116.352","1453800.000","9692000.000","18822807.922","4652160.000","2677348.430"
