"그룹회사코드","마이데이터고객식별자","포트폴리오회원사진","포트폴리오이미지파일정보내용","캐릭터이미지명","공유이미지구분","별명","메일링이메일주소EC","포트폴리오메일링신청여부","이메일주소공개여부","댓글사용여부","포트폴리오공개여부","포트폴리오공개여부최초등록일시","포트폴리오공개여부최종수정일시","직업군공개여부","성별공개여부","금융비금융자산공개여부","시도공개여부","시군구공개여부","추가정보내용","추가정보공개여부","금융자산소득구간구분","금융비금융자산구간구분","CRM연령구분","회원연령","직업군대분류구분","거주시도구분","거주시군구구분","개인정보수집이용동의여부","개인정보수집이용동의일시","최초접속일시","푸쉬수신여부","푸쉬최초등록일시","푸쉬최종변경일시","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000132",,PNG,avatar23.png,"1",드레스덴 레제다 오도라타,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",29,"07","01","0112","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000133",,PNG,avatar39.png,"1",더반 히아신스,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00069",69,"06","54","5410","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000134",,PNG,avatar17.png,"1",니스 키루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",26,"08","54","5401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000135",,PNG,avatar14.png,"1",호치민 루이 8세,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00039",39,"08","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000136",,PNG,avatar2.png,"1",라호르 재스민,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00035",35,"09","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000137",,PNG,avatar19.png,"1",아덴 마르멜로,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",37,"11","01","0108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000138",,PNG,avatar7.png,"1",워싱턴 D.C 멜리사,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00060",60,"08","50","5009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000139",,PNG,avatar39.png,"1",통영 세바스치앙 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",32,"05","10","1019","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000140",,PNG,avatar26.png,"1",시카고 작약,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"11","10","1020","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000141",,PNG,avatar37.png,"1",라싸 한노 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",24,"03","27","2708","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000142",,PNG,avatar6.png,"1",케이프타운 샤를,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",24,"13","10","1007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000143",,PNG,avatar33.png,"1",이스파한 쥐꼬리망초,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00029",28,"07","01","0114","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000144",,PNG,avatar18.png,"1",리마 메흐메트 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00020",21,"03","01","0119","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000145",,PNG,avatar37.png,"1",거제 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00029",28,"01","57","5719","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000146",,PNG,avatar9.png,"1",구미 윌리엄 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00050",50,"07","31","3107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000147",,PNG,avatar17.png,"1",군산 발데마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00035",34,"02","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000149",,PNG,avatar28.png,"1",튀니스 루도비코스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",33,"04","01","0120","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000150",,PNG,avatar10.png,"1",멜버른 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",36,"01","54","5411","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000151",,PNG,avatar24.png,"1",페낭 발데마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",35,"05","21","2104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000152",,PNG,avatar6.png,"1",탈린 후아나 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00020",20,"08","46","4613","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000153",,PNG,avatar19.png,"1",파주 옥타비아누스,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",51,"07","01","0122","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000154",,PNG,avatar6.png,"1",교토 흰제비꽃,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00040",40,"08","31","3102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000155",,PNG,avatar11.png,"1",베른 매발톱꽃,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"10","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000156",,PNG,avatar7.png,"1",상트페테르부르크 흰나팔꽃,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00030",33,"04","34","3405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000157",,PNG,avatar33.png,"1",리옹 자목련,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",34,"10","10","1029","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000158",,PNG,avatar21.png,"1",더블린 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00029",29,"04","46","4609","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000159",,PNG,avatar16.png,"1",로마  카모밀레,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"10","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000160",,PNG,avatar2.png,"1",브라티슬라바 필리프 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00030",30,"07","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000161",,PNG,avatar24.png,"1",브뤼셀 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00039",38,"07","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000162",,PNG,avatar11.png,"1",안산 유스티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",54,"07","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000163",,PNG,avatar27.png,"1",포천 이반 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",27,"02","54","5405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000164",,PNG,avatar8.png,"1",아비장 산옥잠화,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00055",54,"03","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000165",,PNG,avatar1.png,"1",아비장 하인리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00020",23,"06","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000166",,PNG,avatar18.png,"1",브뤼셀 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",37,"05","01","0124","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000167",,PNG,avatar10.png,"1",상하이 다리우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",47,"10","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000168",,PNG,avatar9.png,"1",아덴 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",25,"05","27","2701","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000169",,PNG,avatar11.png,"1",밴쿠버 작약,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00035",34,"07","34","3403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000170",,PNG,avatar7.png,"1",샌디에이고 무궁화,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",47,"07","10","1020","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000171",,PNG,avatar27.png,"1",피렌체 알렉산드로스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00060",61,"13","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000172",,PNG,avatar1.png,"1",로마  크누드 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",40,"05","24","2414","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000173",,PNG,avatar34.png,"1",포르투 자목련,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00040",43,"08","01","0115","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000174",,PNG,avatar35.png,"1",아산,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00020",21,"11","50","5009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000175",,PNG,avatar2.png,"1",에든버러 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00055",54,"06","50","5006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000176",,PNG,avatar20.png,"1",더반 한노 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00049",48,"07","36","3621","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000177",,PNG,avatar37.png,"1",튀니스 물망초,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",48,"05","10","1010","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000178",,PNG,avatar16.png,"1",두브로브니크 로사 캠피온,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"01","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000179",,PNG,avatar31.png,"1",라호르 랑캄행 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"03","36","3617","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000180",,PNG,avatar21.png,"1",서산 옥타비아누스,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00055",55,"09","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000181",,PNG,avatar22.png,"1",천안 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00069",68,"07","10","1026","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000182",,PNG,avatar1.png,"1",코펜하겐 무궁화,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",26,"09","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000183",,PNG,avatar16.png,"1",시카고 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",30,"07","27","2709","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000184",,PNG,avatar34.png,"1",파리 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00040",42,"05","10","1007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000185",,PNG,avatar38.png,"1",거제 악바르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",41,"08","21","2106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000186",,PNG,avatar28.png,"1",여수 메흐메트 1세,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00045",44,"08","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000187",,PNG,avatar30.png,"1",파주 프랑스 루이 13세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"03","36","3621","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000188",,PNG,avatar8.png,"1",크라쿠프 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00040",40,"10","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000189",,PNG,avatar14.png,"1",속초 미트리다테스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00049",49,"08","46","4606","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000190",,PNG,avatar36.png,"1",프라하 글라디올러스,"","0","0","1","1","","","1","0","1","1","0","","0","07","05","00055",56,"05","10","1013","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000191",,PNG,avatar23.png,"1",양주 페르난도 7세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00040",41,"09","46","4615","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000192",,PNG,avatar25.png,"1",원주 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00045",46,"01","24","2408","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000194",,PNG,avatar16.png,"1",그라나다 로사 캠피온,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00055",56,"01","31","3105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000195",,PNG,avatar33.png,"1",홍콩 펜 오키드,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00055",54,"08","36","3623","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000196",,PNG,avatar7.png,"1",모스크바 발데마르 2세,"","0","0","1","1","","","1","0","1","1","0","","0","09","06","00050",51,"08","36","3609","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000197",,PNG,avatar29.png,"1",워싱턴 D.C 금잔화,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00045",44,"01","46","4611","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000198",,PNG,avatar33.png,"1",울릉 볼레스와프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",37,"02","27","2711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000199",,PNG,avatar8.png,"1",몬테비데오 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",31,"07","54","5412","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000200",,PNG,avatar26.png,"1",김천 샤를,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",32,"07","21","2110","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000201",,PNG,avatar16.png,"1",전주 오토 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"07","50","5010","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000202",,PNG,avatar33.png,"1",뤼베크 당태종,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",26,"06","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000203",,PNG,avatar18.png,"1",카를로비바리 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",33,"01","10","1026","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000205",,PNG,avatar34.png,"1",밴쿠버 하인리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00045",46,"01","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000206",,PNG,avatar2.png,"1",두브로브니크 칼라,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",29,"07","21","2101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000207",,PNG,avatar29.png,"1",청주 필리프,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00059",58,"05","01","0101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000208",,PNG,avatar37.png,"1",마라케시 구스타브스 아돌프스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",47,"10","31","3108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000209",,PNG,avatar22.png,"1",이천 세바스치앙 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00055",54,"02","36","3604","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000210",,PNG,avatar25.png,"1",런던 박하,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",31,"09","27","2704","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000211",,PNG,avatar25.png,"1",순천 카메하메하 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00059",58,"09","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000212",,PNG,avatar2.png,"1",바르샤바 자운영,"","0","0","1","1","","","1","0","1","1","0","","0","07","04","00045",45,"08","41","4102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000213",,PNG,avatar5.png,"1",양곤 키루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00030",32,"05","46","4604","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000214",,PNG,avatar37.png,"1",상트페테르부르크 헬리오토로프,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00059",58,"07","10","1022","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000215",,PNG,avatar32.png,"1",프라하 메리골드,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00025",26,"03","01","0103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000216",,PNG,avatar26.png,"1",더반 루이 5세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00055",56,"07","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000217",,PNG,avatar2.png,"1",브뤼헤 갓개매취,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"07","63","6302","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000218",,PNG,avatar30.png,"1",교토 다비트 4세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",33,"05","10","1012","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000219",,PNG,avatar23.png,"1",페스 당아욱,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00059",57,"09","36","3603","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000220",,PNG,avatar15.png,"1",니스 서향,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",54,"13","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000221",,PNG,avatar15.png,"1",용인 프리드리히 빌헬름 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",47,"07","01","0113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000222",,PNG,avatar9.png,"1",암스테르담 바카리스,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00055",56,"09","01","0116","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000223",,PNG,avatar9.png,"1",그라나다 윌리엄 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",27,"10","46","4603","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000224",,PNG,avatar39.png,"1",교토 금잔화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",47,"07","24","2413","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000225",,PNG,avatar39.png,"1",뉴올리언스  하이메 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00045",45,"08","46","4616","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000226",,PNG,avatar13.png,"1",상트페테르부르크 앰브로시아,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",37,"07","01","0118","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000227",,PNG,avatar18.png,"1",남양주 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",27,"11","01","0121","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000228",,PNG,avatar21.png,"1",모스크바 패모,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00035",34,"07","10","1018","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000229",,PNG,avatar25.png,"1",튀니스 스피리아,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",46,"02","54","5414","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000230",,PNG,avatar33.png,"1",더블린,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",25,"07","54","5406","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000231",,PNG,avatar6.png,"1",니스 금영화,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"04","61","6105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000232",,PNG,avatar38.png,"1",토론토 아라비아의 별,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00039",37,"07","50","5018","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000233",,PNG,avatar26.png,"1",속초 루도비코스 4세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"01","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000234",,PNG,avatar14.png,"1",이스탄불 헨리 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00049",49,"07","10","1029","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000235",,PNG,avatar27.png,"1",샌디에이고 수선화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",45,"11","36","3618","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000236",,PNG,avatar11.png,"1",세비야 칼라,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00059",59,"02","10","1023","1",,,,,,"2021-08-27 01:07",S016217
