"그룹회사코드","마이데이터고객식별자","기준년월일","금융자산집계금액","비금융자산집계금액","부채집계금액","현금자산집계금액","예금자산집계금액","투자자산집계금액","보험자산집계금액","연금자산집계금액","전월대비금융자산증감비율","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000185","20210826",62201790.883,,,4749500.001,18998000.000,17391770.558,5319440.000,15743080.324,-19.08000,"2021-08-26 20:24:36",S016217
KB0,"2000000186","20210826",9775958.596,,,467100.000,3114000.000,3451429.783,1557000.000,1186428.813,-25.21000,"2021-08-26 20:24:36",S016217
KB0,"2000000187","20210826",214858270.862,,,14748999.999,147489999.990,25949066.901,10324300.000,16345903.972,-9.19000,"2021-08-26 20:24:36",S016217
KB0,"2000000188","20210826",28742352.638,,,1184400.000,7896000.000,9107389.695,3948000.000,6606562.943,-21.17000,"2021-08-26 20:24:36",S016217
KB0,"2000000189","20210826",2717398.536,,,196500.000,786000.000,712442.612,377280.000,645175.924,-21.52000,"2021-08-26 20:24:36",S016217
KB0,"2000000190","20210826",684854822.518,,,18687300.000,124582000.000,376622356.228,62291000.000,102672166.290,12.71000,"2021-08-26 20:24:36",S016217
KB0,"2000000191","20210826",11053301.923,,,687500.001,5500000.000,1690391.895,1650000.000,1525410.027,-13.03000,"2021-08-26 20:24:36",S016217
KB0,"2000000192","20210826",32369849.500,,,2293000.000,9172000.000,8836228.113,4402560.000,7666061.387,-19.41000,"2021-08-26 20:24:36",S016217
KB0,"2000000193","20210826",650500.000,,,650500.000,,,,,0.00000,"2021-08-26 20:24:36",S016217
KB0,"2000000194","20210826",552877.425,,,29700.000,198000.000,174893.780,95040.000,55243.645,-21.99000,"2021-08-26 20:24:36",S016217
KB0,"2000000195","20210826",216432518.669,,,2213800.000,44276000.000,111258082.306,22138000.000,36546636.363,2.72000,"2021-08-26 20:24:36",S016217
KB0,"2000000196","20210826",2395037516.287,,,117254400.000,781696000.000,800505692.607,390848000.000,304733423.680,-25.89000,"2021-08-26 20:24:36",S016217
KB0,"2000000197","20210826",62685708.829,,,8406000.000,33624000.000,6769316.511,,13886392.318,-8.31000,"2021-08-26 20:24:36",S016217
KB0,"2000000198","20210826",25993951.274,,,3494000.000,13976000.000,2744334.037,,5779617.237,-8.79000,"2021-08-26 20:24:36",S016217
KB0,"2000000199","20210826",53958874.318,,,3817500.000,15270000.000,16083462.884,6108000.000,12679911.434,-22.45000,"2021-08-26 20:24:36",S016217
KB0,"2000000200","20210826",41974651.409,,,5582000.000,22328000.000,4818911.972,,9245739.437,-9.01000,"2021-08-26 20:24:36",S016217
KB0,"2000000201","20210826",181539674.316,,,2680700.000,48252600.000,65138431.499,26807000.000,38660942.817,-23.16000,"2021-08-26 20:24:36",S016217
KB0,"2000000202","20210826",43267536.575,,,4041500.000,16166000.000,16755296.575,6304740.000,,-25.64000,"2021-08-26 20:24:36",S016217
KB0,"2000000203","20210826",184545753.220,,,14155500.000,56622000.000,50783613.490,15854160.000,47130479.730,-19.35000,"2021-08-26 20:24:36",S016217
KB0,"2000000204","20210826",9516000.000,,,,9516000.000,,,,0.00000,"2021-08-26 20:24:36",S016217
KB0,"2000000205","20210826",236701231.302,,,3708600.000,74172000.000,82760623.751,18172140.000,57887867.551,-23.40000,"2021-08-26 20:24:36",S016217
KB0,"2000000206","20210826",11450392.587,,,613200.000,4088000.000,3673329.381,1962240.000,1113623.206,-23.48000,"2021-08-26 20:24:36",S016217
KB0,"2000000207","20210826",15438747.222,,,864300.000,5762000.000,4651404.921,2247180.000,1913862.301,-25.55000,"2021-08-26 20:24:36",S016217
KB0,"2000000208","20210826",38566691.879,,,546000.000,10920000.000,12590993.856,5460000.000,9049698.023,-22.46000,"2021-08-26 20:24:36",S016217
KB0,"2000000209","20210826",14449134.545,,,230500.000,4610000.000,4687596.523,1129450.000,3791588.022,-22.47000,"2021-08-26 20:24:36",S016217
KB0,"2000000210","20210826",14315970.924,,,886500.000,7092000.000,2248783.814,2127600.000,1961087.110,-11.73000,"2021-08-26 20:24:36",S016217
KB0,"2000000211","20210826",56814106.107,,,890000.001,17800000.000,20172600.616,4361000.000,13590505.490,-24.02000,"2021-08-26 20:24:36",S016217
KB0,"2000000212","20210826",596879475.059,,,6585300.000,131706000.000,325257152.646,32267970.000,101063052.413,0.74000,"2021-08-26 20:24:36",S016217
KB0,"2000000213","20210826",63859825.914,,,2621700.000,17478000.000,20496195.754,8739000.000,14524930.160,-20.86000,"2021-08-26 20:24:36",S016217
KB0,"2000000214","20210826",31180301.265,,,440300.000,8806000.000,10167413.447,4403000.000,7363587.818,-22.59000,"2021-08-26 20:24:36",S016217
KB0,"2000000215","20210826",46722526.824,,,1396800.000,9312000.000,29579422.571,2281440.000,4152864.253,27.81000,"2021-08-26 20:24:37",S016217
KB0,"2000000216","20210826",19628356.440,,,301900.000,5434200.000,6549524.666,3019000.000,4323731.774,-25.58000,"2021-08-26 20:24:37",S016217
KB0,"2000000217","20210826",155181203.423,,,10809500.000,43238000.000,44739325.723,20754240.000,35640137.700,-19.04000,"2021-08-26 20:24:37",S016217
KB0,"2000000218","20210826",38910776.308,,,573999.999,11480000.000,11641316.607,5740000.000,9475459.702,-21.34000,"2021-08-26 20:24:37",S016217
KB0,"2000000219","20210826",269246131.252,,,14522100.000,96814000.000,90668882.527,23719430.000,43521718.725,-23.51000,"2021-08-26 20:24:37",S016217
KB0,"2000000220","20210826",48879585.581,,,2630400.000,17536000.000,15456535.726,8417280.000,4839369.855,-23.27000,"2021-08-26 20:24:37",S016217
KB0,"2000000221","20210826",46729606.657,,,2737500.000,10950000.000,21016714.317,3066000.000,8959392.340,0.66000,"2021-08-26 20:24:37",S016217
KB0,"2000000222","20210826",6358540.742,,,336900.000,2246000.000,2231680.596,550270.000,993690.146,-22.49000,"2021-08-26 20:24:37",S016217
KB0,"2000000223","20210826",31741264.628,,,1446900.000,9646000.000,18285094.628,2363270.000,,-4.33000,"2021-08-26 20:24:37",S016217
KB0,"2000000224","20210826",38027512.958,,,604500.000,12090000.000,12329227.166,2962050.000,10041735.792,-21.92000,"2021-08-26 20:24:37",S016217
KB0,"2000000225","20210826",17583004.454,,,1347000.000,5388000.000,4862596.311,1508640.000,4476768.143,-20.25000,"2021-08-26 20:24:37",S016217
KB0,"2000000226","20210826",53499404.741,,,6824000.000,34120000.000,5339311.021,3412000.000,3804093.720,-9.40000,"2021-08-26 20:24:37",S016217
KB0,"2000000227","20210826",43879977.171,,,2098500.000,13990000.000,15402188.886,6995000.000,5394288.285,-24.79000,"2021-08-26 20:24:37",S016217
KB0,"2000000228","20210826",33804333.040,,,1803000.000,14424000.000,9305154.409,4327200.000,3944978.631,-0.87000,"2021-08-26 20:24:37",S016217
KB0,"2000000229","20210826",53633694.620,,,7175000.000,28700000.000,5862428.089,,11896266.531,-8.77000,"2021-08-26 20:24:37",S016217
KB0,"2000000230","20210826",116722162.258,,,1725600.000,31060800.000,41842682.803,17256000.000,24837079.455,-23.37000,"2021-08-26 20:24:37",S016217
KB0,"2000000231","20210826",212562267.838,,,8635800.000,57572000.000,102688855.716,27634560.000,16031052.122,-2.85000,"2021-08-26 20:24:37",S016217
KB0,"2000000232","20210826",26382542.472,,,3309000.000,16545000.000,3038570.964,1654500.000,1835471.508,-8.78000,"2021-08-26 20:24:37",S016217
KB0,"2000000233","20210826",49292032.027,,,608799.999,12176000.000,20247202.898,6088000.000,10172029.130,-8.56000,"2021-08-26 20:24:37",S016217
KB0,"2000000234","20210826",17601554.078,,,1120800.000,7472000.000,7178114.078,1830640.000,,-28.16000,"2021-08-26 20:24:37",S016217
KB0,"2000000235","20210826",42906495.529,,,2030700.000,13538000.000,15306998.987,6769000.000,5261796.542,-24.15000,"2021-08-26 20:24:37",S016217
KB0,"2000000236","20210826",159927471.827,,,10998999.999,109989999.990,19012766.965,7699300.000,12226404.873,-9.62000,"2021-08-26 20:24:37",S016217
KB0,"2000000237","20210826",40569070.320,,,2911000.000,11644000.000,11775882.878,4657600.000,9580587.442,-22.06000,"2021-08-26 20:24:37",S016217
KB0,"2000000238","20210826",50918822.361,,,2087400.000,13916000.000,16479950.799,6958000.000,11477471.562,-21.22000,"2021-08-26 20:24:37",S016217
KB0,"2000000239","20210826",29112556.013,,,329499.999,6590000.000,15471129.137,1614550.000,5107376.877,-0.52000,"2021-08-26 20:24:37",S016217
KB0,"2000000240","20210826",61703245.182,,,4345500.000,17382000.000,17151656.943,8343360.000,14480728.239,-20.62000,"2021-08-26 20:24:37",S016217
KB0,"2000000241","20210826",240171855.948,,,8967300.000,59782000.000,126278753.980,28695360.000,16448441.968,5.19000,"2021-08-26 20:24:37",S016217
KB0,"2000000242","20210826",42380461.551,,,5742000.000,22968000.000,4140725.828,,9529735.723,-9.35000,"2021-08-26 20:24:37",S016217
KB0,"2000000243","20210826",34394414.142,,,485100.000,9702000.000,11324037.723,4851000.000,8032276.419,-21.48000,"2021-08-26 20:24:37",S016217
KB0,"2000000244","20210826",53609041.103,,,3923000.000,15692000.000,16600186.997,4393760.000,13000094.106,-21.72000,"2021-08-26 20:24:37",S016217
KB0,"2000000245","20210826",76458651.284,,,4356999.999,43569999.999,20700904.385,3049900.000,4780846.901,6.15000,"2021-08-26 20:24:37",S016217
KB0,"2000000246","20210826",26655176.832,,,3366000.000,16830000.000,2914665.047,1683000.000,1861511.785,-7.92000,"2021-08-26 20:24:37",S016217
KB0,"2000000247","20210826",76847587.031,,,5056500.000,20226000.000,29226448.014,5663280.000,16675359.017,-14.40000,"2021-08-26 20:24:37",S016217
KB0,"2000000248","20210826",26094551.433,,,1422600.000,9484000.000,8332760.685,3698760.000,3156430.748,-23.23000,"2021-08-26 20:24:37",S016217
KB0,"2000000249","20210826",27698075.941,,,398100.000,7962000.000,8771763.477,3981000.000,6585212.464,-23.51000,"2021-08-26 20:24:37",S016217
KB0,"2000000250","20210826",68899724.714,,,3764100.000,25094000.000,21029861.682,12045120.000,6966643.032,-24.53000,"2021-08-26 20:24:37",S016217
KB0,"2000000251","20210826",53195155.090,,,851800.000,17036000.000,17182992.310,4173820.000,13950542.780,-23.35000,"2021-08-26 20:24:37",S016217
KB0,"2000000252","20210826",33251244.337,,,1384200.000,9228000.000,10359240.993,4614000.000,7665803.344,-21.72000,"2021-08-26 20:24:37",S016217
KB0,"2000000253","20210826",46332482.610,,,5848000.000,29240000.000,5095982.276,2924000.000,3224500.334,-8.95000,"2021-08-26 20:24:37",S016217
KB0,"2000000254","20210826",9631327.009,,,1235000.000,6175000.000,921511.221,617500.000,682315.788,-10.00000,"2021-08-26 20:24:37",S016217
KB0,"2000000255","20210826",28647128.043,,,1531500.000,10210000.000,9144741.508,4900800.000,2860086.535,-22.85000,"2021-08-26 20:24:37",S016217
KB0,"2000000256","20210826",48234812.933,,,3460000.000,13840000.000,15487710.996,3875200.000,11571901.937,-20.78000,"2021-08-26 20:24:37",S016217
KB0,"2000000257","20210826",252810226.809,,,15647700.000,104318000.000,107286616.809,25557910.000,,-27.96000,"2021-08-26 20:24:37",S016217
KB0,"2000000258","20210826",33409202.667,,,1825800.000,12172000.000,10657484.845,4747080.000,4006837.822,-23.66000,"2021-08-26 20:24:37",S016217
KB0,"2000000259","20210826",23106510.365,,,337400.001,6748000.000,7091046.681,3374000.000,5556063.683,-20.47000,"2021-08-26 20:24:37",S016217
KB0,"2000000260","20210826",171405512.562,,,21620000.000,108100000.000,18811205.302,10810000.000,12064307.260,-8.67000,"2021-08-26 20:24:37",S016217
KB0,"2000000261","20210826",66702122.435,,,943300.000,18866000.000,21778280.678,9433000.000,15681541.757,-22.90000,"2021-08-26 20:24:37",S016217
KB0,"2000000262","20210826",58147351.570,,,3492000.000,13968000.000,25279591.107,3911040.000,11496720.463,-1.54000,"2021-08-26 20:24:37",S016217
KB0,"2000000263","20210826",55443893.368,,,3402000.000,27216000.000,9150333.662,8164800.000,7510759.706,-11.68000,"2021-08-26 20:24:37",S016217
KB0,"2000000264","20210826",24691060.207,,,1695000.000,16950000.000,3001525.746,1186500.000,1858034.461,-9.16000,"2021-08-26 20:24:37",S016217
KB0,"2000000265","20210826",465336463.980,,,43599500.000,174398000.000,179323743.980,68015220.000,,-25.32000,"2021-08-26 20:24:37",S016217
KB0,"2000000266","20210826",657524968.484,,,34851999.990,278816000.000,183037735.046,83644800.000,77174433.448,-0.05000,"2021-08-26 20:24:37",S016217
KB0,"2000000267","20210826",70253967.059,,,4580000.000,18320000.000,27161643.224,5129600.000,15062723.835,-13.53000,"2021-08-26 20:24:37",S016217
KB0,"2000000268","20210826",17497073.963,,,921300.000,6142000.000,5804080.876,2948160.000,1681533.087,-22.05000,"2021-08-26 20:24:37",S016217
KB0,"2000000269","20210826",54718793.868,,,588700.000,11774000.000,26808452.608,5887000.000,9660641.260,-2.30000,"2021-08-26 20:24:37",S016217
KB0,"2000000270","20210826",489598999.824,,,34499000.000,137996000.000,136588547.944,66238080.000,114277371.880,-19.95000,"2021-08-26 20:24:37",S016217
KB0,"2000000271","20210826",45856505.972,,,2219700.000,14798000.000,15773636.389,7399000.000,5666169.583,-25.82000,"2021-08-26 20:24:37",S016217
KB0,"2000000272","20210826",213693746.902,,,10414800.000,69432000.000,72225217.895,34716000.000,26905729.007,-26.55000,"2021-08-26 20:24:37",S016217
KB0,"2000000273","20210826",65307559.199,,,4032500.001,32260000.000,10460977.743,9678000.000,8876081.455,-12.32000,"2021-08-26 20:24:37",S016217
KB0,"2000000274","20210826",69118524.585,,,8837000.000,44185000.000,6834557.729,4418500.000,4843466.856,-9.46000,"2021-08-26 20:24:37",S016217
KB0,"2000000275","20210826",13653274.823,,,747000.000,4980000.000,4513858.486,1220100.000,2192316.337,-24.99000,"2021-08-26 20:24:37",S016217
KB0,"2000000276","20210826",38861627.701,,,567200.001,11344000.000,11867365.888,5672000.000,9411061.812,-21.20000,"2021-08-26 20:24:37",S016217
KB0,"2000000277","20210826",139842264.551,,,9624500.001,96245000.010,16600827.580,6737150.000,10634786.960,-9.89000,"2021-08-26 20:24:37",S016217
KB0,"2000000278","20210826",49149751.268,,,523800.000,10476000.000,27488409.344,2566620.000,8094921.924,5.01000,"2021-08-26 20:24:37",S016217
KB0,"2000000279","20210826",35962239.515,,,1698300.000,11322000.000,20168049.515,2773890.000,,-8.02000,"2021-08-26 20:24:37",S016217
KB0,"2000000280","20210826",12129328.131,,,512700.000,3418000.000,3684579.446,1709000.000,2805048.685,-22.59000,"2021-08-26 20:24:37",S016217
KB0,"2000000281","20210826",23759137.123,,,1303200.000,8688000.000,7516807.850,3388320.000,2862809.273,-23.59000,"2021-08-26 20:24:37",S016217
KB0,"2000000282","20210826",61335780.717,,,2077500.000,13850000.000,33180090.778,6925000.000,5303189.939,1.07000,"2021-08-26 20:24:37",S016217
KB0,"2000000283","20210826",78168194.598,,,4105500.000,32844000.000,22346731.726,9853200.000,9018762.872,0.47000,"2021-08-26 20:24:37",S016217
KB0,"2000000284","20210826",255853504.194,,,4022800.000,80456000.000,85437069.212,19711720.000,66225914.982,-21.66000,"2021-08-26 20:24:37",S016217
KB0,"2000000285","20210826",16007791.539,,,1011900.000,6746000.000,6597121.539,1652770.000,,-29.43000,"2021-08-26 20:24:37",S016217
KB0,"2000000286","20210826",36796725.144,,,557400.000,10033200.000,12625289.091,5574000.000,8006836.053,-24.80000,"2021-08-26 20:24:37",S016217
KB0,"2000000287","20210826",71198305.752,,,8888000.000,44440000.000,8569398.954,4444000.000,4856906.798,-8.25000,"2021-08-26 20:24:37",S016217
KB0,"2000000288","20210826",44488355.887,,,623300.000,12466000.000,14845507.601,6233000.000,10320548.286,-22.21000,"2021-08-26 20:24:37",S016217
KB0,"2000000289","20210826",30386049.847,,,1927200.000,12848000.000,12463089.847,3147760.000,,-28.92000,"2021-08-26 20:24:37",S016217
KB0,"2000000290","20210826",53476414.842,,,656800.000,13136000.000,25537785.599,3218320.000,10927509.243,-3.74000,"2021-08-26 20:24:37",S016217
KB0,"2000000291","20210826",18614153.968,,,274599.999,5492000.000,5529587.948,2746000.000,4571966.021,-21.67000,"2021-08-26 20:24:37",S016217
KB0,"2000000292","20210826",32224256.061,,,3142000.000,12568000.000,11612736.061,4901520.000,,-26.58000,"2021-08-26 20:24:37",S016217
KB0,"2000000293","20210826",11976406.416,,,175299.999,3506000.000,3608847.262,1753000.000,2933259.155,-20.81000,"2021-08-26 20:24:37",S016217
KB0,"2000000294","20210826",66639852.434,,,983000.001,19660000.000,19970944.294,9830000.000,16195908.139,-21.83000,"2021-08-26 20:24:37",S016217
KB0,"2000000295","20210826",21449613.303,,,899700.000,5998000.000,6598066.855,2999000.000,4954846.448,-21.01000,"2021-08-26 20:24:37",S016217
KB0,"2000000296","20210826",155528148.327,,,20559000.000,82236000.000,18589425.627,,34143722.700,-7.87000,"2021-08-26 20:24:37",S016217
KB0,"2000000297","20210826",65999768.534,,,944700.000,18894000.000,21056055.283,9447000.000,15658013.251,-24.20000,"2021-08-26 20:24:37",S016217
KB0,"2000000298","20210826",31732427.481,,,484100.000,8713800.000,10732705.284,4841000.000,6960822.197,-24.79000,"2021-08-26 20:24:37",S016217
KB0,"2000000299","20210826",20553145.757,,,323600.000,6472000.000,6819048.144,1585640.000,5352857.613,-21.27000,"2021-08-26 20:24:37",S016217
KB0,"2000000300","20210826",19159473.683,,,226600.000,4532000.000,9551922.775,1110340.000,3738610.908,-0.05000,"2021-08-26 20:24:37",S016217
KB0,"2000000301","20210826",727631234.995,,,92211000.000,461055000.000,77920658.469,46105500.000,50339076.526,-8.62000,"2021-08-26 20:24:37",S016217
KB0,"2000000302","20210826",69368099.876,,,9244000.000,36976000.000,7857127.549,,15290972.327,-8.53000,"2021-08-26 20:24:37",S016217
KB0,"2000000303","20210826",31282697.109,,,1309800.000,8732000.000,9648548.481,4366000.000,7226348.628,-22.45000,"2021-08-26 20:24:37",S016217
KB0,"2000000304","20210826",235340909.398,,,2761900.000,55238000.000,118592824.672,13533310.000,45214874.726,0.24000,"2021-08-26 20:24:37",S016217
KB0,"2000000305","20210826",34211128.207,,,1034400.000,6896000.000,21321220.557,2689440.000,2270067.650,26.49000,"2021-08-26 20:24:37",S016217
KB0,"2000000306","20210826",23043145.461,,,347300.000,6251400.000,8012398.872,3473000.000,4959046.589,-23.42000,"2021-08-26 20:24:37",S016217
KB0,"2000000307","20210826",51878209.932,,,3340000.000,13360000.000,20340558.181,3740800.000,11096851.751,-12.58000,"2021-08-26 20:24:37",S016217
KB0,"2000000308","20210826",48772316.467,,,765800.000,15316000.000,16300661.345,3752420.000,12637435.122,-22.08000,"2021-08-26 20:24:37",S016217
KB0,"2000000309","20210826",239434624.538,,,23047500.000,92190000.000,88243024.538,35954100.000,,-27.61000,"2021-08-26 20:24:37",S016217
KB0,"2000000310","20210826",69696753.859,,,4305000.000,34440000.000,10952976.747,10332000.000,9666777.112,-12.87000,"2021-08-26 20:24:37",S016217
KB0,"2000000311","20210826",692030551.128,,,48192000.000,481920000.000,74933473.714,33734400.000,53250677.414,-9.95000,"2021-08-26 20:24:37",S016217
KB0,"2000000312","20210826",173792722.632,,,2532999.999,50660000.000,53014798.732,25330000.000,42254923.901,-20.55000,"2021-08-26 20:24:37",S016217
KB0,"2000000313","20210826",238692921.734,,,16819000.000,67276000.000,72142838.218,26910400.000,55544683.516,-20.74000,"2021-08-26 20:24:37",S016217
KB0,"2000000314","20210826",146469700.069,,,7755300.000,51702000.000,51402287.379,12666990.000,22943122.690,-22.52000,"2021-08-26 20:24:37",S016217
