"그룹회사코드","마이데이터고객식별자","기준년월일","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000034","20210826","10","1030","103040","999999",55192203.695,"2021-08-27 01:00",S016217
KB0,"2000000034","20210826","10","1030","103050","999999",29502116.531,"2021-08-27 01:00",S016217
KB0,"2000000034","20210826","10","1040","104010","999999",10455500.000,"2021-08-27 01:00",S016217
KB0,"2000000034","20210826","10","1040","104020","999999",26614000.000,"2021-08-27 01:00",S016217
KB0,"2000000034","20210826","10","1050","105020","999999",31539517.663,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1010","101010","999999",2417500.000,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1020","102010","999999",48350000.000,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1030","103010","999999",10602888.175,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1030","103030","999999",4127687.166,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1030","103040","999999",31120445.547,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1030","103050","999999",12173211.775,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1040","104020","999999",16922500.000,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1040","104030","999999",7252500.000,"2021-08-27 01:00",S016217
KB0,"2000000035","20210826","10","1050","105020","999999",40108816.436,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1010","101010","999999",1860900.000,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1020","102010","999999",8684200.000,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1020","102020","999999",3721800.000,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1030","103010","999999",1560559.139,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1030","103030","999999",2241245.486,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1030","103040","999999",7203902.435,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1030","103050","999999",3280293.266,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1040","104020","999999",4342100.000,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1040","104030","999999",1860900.000,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1050","105010","999999",4096077.933,"2021-08-27 01:00",S016217
KB0,"2000000036","20210826","10","1050","105020","999999",6187162.522,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1010","101010","999999",1045500.000,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1020","102010","999999",5576000.000,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1020","102020","999999",1394000.000,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1030","103010","999999",945332.959,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1030","103040","999999",3896101.732,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1030","103050","999999",1777380.354,"2021-08-27 01:00",S016217
KB0,"2000000037","20210826","10","1040","104020","999999",1707650.000,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1010","101010","999999",6332000.000,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1020","102010","999999",18996000.000,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1020","102020","999999",12664000.000,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1030","103030","999999",1289232.025,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1030","103040","999999",3932549.401,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1040","104020","999999",3166000.000,"2021-08-27 01:00",S016217
KB0,"2000000038","20210826","10","1050","105010","999999",3449814.160,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1010","101010","999999",3578400.000,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1020","102010","999999",14313600.000,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1020","102020","999999",9542400.000,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1030","103010","999999",2063653.457,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1030","103030","999999",3786219.623,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1030","103040","999999",14492272.743,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1030","103050","999999",5383645.323,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1040","104020","999999",8349600.000,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1040","104030","999999",3578400.000,"2021-08-27 01:00",S016217
KB0,"2000000039","20210826","10","1050","105020","999999",9374416.089,"2021-08-27 01:00",S016217
KB0,"2000000040","20210826","10","1020","102020","999999",40226400.000,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1010","101010","999999",808600.000,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1020","102010","999999",14554800.000,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1020","102020","999999",1617200.000,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1030","103010","999999",2538071.549,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1030","103040","999999",7999110.938,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1030","103050","999999",24151570.725,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1040","104020","999999",3962140.000,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1050","105010","999999",2691137.375,"2021-08-27 01:00",S016217
KB0,"2000000041","20210826","10","1050","105020","999999",10700304.973,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1010","101010","999999",9479000.000,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1020","102010","999999",28437000.000,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1020","102020","999999",18958000.000,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1030","103030","999999",1939591.736,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1030","103040","999999",5939355.919,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1040","104020","999999",4739500.000,"2021-08-27 01:00",S016217
KB0,"2000000042","20210826","10","1050","105010","999999",5190191.420,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1010","101010","999999",414399.999,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1020","102010","999999",6630400.000,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1020","102020","999999",1657600.000,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1030","103010","999999",1524722.416,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1030","103040","999999",5531066.299,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1030","103050","999999",6835918.635,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1040","104020","999999",2900800.000,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1040","104030","999999",1243200.000,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1050","105010","999999",1822493.653,"2021-08-27 01:00",S016217
KB0,"2000000043","20210826","10","1050","105020","999999",5051982.302,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1010","101010","999999",6022000.000,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1020","102010","999999",12044000.000,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1020","102020","999999",12044000.000,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1030","103010","999999",5429636.339,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1030","103030","999999",4617339.540,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1030","103040","999999",12849161.964,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1030","103050","999999",12877504.956,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1040","104020","999999",6744640.000,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1050","105010","999999",14595361.158,"2021-08-27 01:00",S016217
KB0,"2000000044","20210826","10","1050","105020","999999",5249507.373,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1010","101010","999999",1753200.000,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1020","102010","999999",9350400.000,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1020","102020","999999",2337600.000,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1030","103010","999999",1538475.346,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1030","103040","999999",7114393.288,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1030","103050","999999",2734547.055,"2021-08-27 01:00",S016217
KB0,"2000000045","20210826","10","1040","104020","999999",2863560.000,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1010","101010","999999",885999.999,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1020","102010","999999",1417600.000,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1020","102020","999999",2126400.000,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1030","103010","999999",584670.710,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1030","103040","999999",2079229.322,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1030","103050","999999",574445.363,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1040","104020","999999",992320.000,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1050","105010","999999",2565800.884,"2021-08-27 01:00",S016217
KB0,"2000000046","20210826","10","1050","105020","999999",391207.556,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1010","101010","999999",3731500.000,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1020","102010","999999",4477800.000,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1020","102020","999999",10448200.000,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1030","103010","999999",2037597.412,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1030","103040","999999",9094019.865,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1030","103050","999999",2963726.115,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1040","104010","999999",1641860.000,"2021-08-27 01:00",S016217
KB0,"2000000047","20210826","10","1040","104020","999999",4179280.000,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1010","101010","999999",588500.000,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1020","102010","999999",10593000.000,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1030","103010","999999",2491672.679,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1030","103030","999999",1074440.930,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1030","103040","999999",6746858.689,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1030","103050","999999",3469411.821,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1040","104020","999999",4119500.000,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1040","104030","999999",1765500.000,"2021-08-27 01:00",S016217
KB0,"2000000048","20210826","10","1050","105020","999999",8428307.494,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1010","101010","999999",910800.000,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1020","102010","999999",3036000.000,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1020","102020","999999",3036000.000,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1030","103040","999999",3666053.835,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1030","103050","999999",8498856.294,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1040","104010","999999",485760.000,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1040","104020","999999",2428800.000,"2021-08-27 01:00",S016217
KB0,"2000000049","20210826","10","1050","105020","999999",1677334.974,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1010","101010","999999",1015500.000,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1020","102010","999999",4062000.000,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1020","102020","999999",6093000.000,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1030","103030","999999",441371.953,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1030","103040","999999",814338.247,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1030","103050","999999",489831.357,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1040","104020","999999",710850.000,"2021-08-27 01:00",S016217
KB0,"2000000050","20210826","10","1050","105010","999999",1099943.036,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1010","101010","999999",740600.000,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1020","102010","999999",13330800.000,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1020","102020","999999",1481200.000,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1030","103010","999999",2438246.885,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1030","103040","999999",7408380.787,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1030","103050","999999",21120700.240,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1040","104020","999999",3628940.000,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1050","105010","999999",2452580.294,"2021-08-27 01:00",S016217
KB0,"2000000051","20210826","10","1050","105020","999999",9635814.612,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1010","101010","999999",4806999.999,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1020","102010","999999",19227999.999,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1020","102020","999999",28842000.000,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1030","103030","999999",2056974.787,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1030","103040","999999",4102318.364,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1030","103050","999999",1974941.220,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1040","104020","999999",3364900.000,"2021-08-27 01:00",S016217
KB0,"2000000052","20210826","10","1050","105010","999999",5386236.150,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1010","101010","999999",27128000.000,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1020","102010","999999",43404800.000,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1020","102020","999999",65107200.000,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1030","103010","999999",24859763.069,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1030","103030","999999",19809604.622,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1030","103040","999999",72625958.836,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1030","103050","999999",4143007.519,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1040","104020","999999",43404800.000,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1050","105010","999999",72228859.567,"2021-08-27 01:00",S016217
KB0,"2000000053","20210826","10","1050","105020","999999",17967413.829,"2021-08-27 01:00",S016217
KB0,"2000000054","20210826","10","1010","101010","999999",24307500.000,"2021-08-27 01:00",S016217
KB0,"2000000054","20210826","10","1020","102010","999999",38892000.000,"2021-08-27 01:00",S016217
KB0,"2000000054","20210826","10","1020","102020","999999",58338000.000,"2021-08-27 01:00",S016217
KB0,"2000000054","20210826","10","1030","103010","999999",16472255.420,"2021-08-27 01:00",S016217
KB0,"2000000054","20210826","10","1030","103040","999999",52005883.140,"2021-08-27 01:00",S016217
